png_v3_sdr_url	http_status
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1502_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0341_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1503_nature_passionflower-on-vine_centrum-amsterdam-netherlands_ip16pro_iso50-f1p8_img-0354_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1507_nature_ice-cave-waterfall_hornafjordur-iceland_ip13pro_iso200-f1p5_img-0468_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1505_nature_ice-canyon-sky-view_hornafjordur-iceland_ip13pro_iso32-f1p8_img-0393_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1511_nature_purple-iris-flowers_colorado_ip8plus_iso125-f2p8_img-0945_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1510_nature_purple-iris-flowers_colorado_ip8plus_iso40-f2p8_img-0803_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1509_nature_ice-cave-opening_hornafjordur-iceland_ip13pro_iso1000-f1p8_img-0480_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1513_nature_orange-flowers-field_colorado_ip8plus_iso20-f2p8_img-1129_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1512_nature_purple-white-flowers_colorado_ip8plus_iso20-f2p8_img-1029_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1514_nature_purple-allium-flowers_colorado_ip8plus_iso20-f2p8_img-1310_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1515_nature_orange-flower-closeup_colorado_ip17pro_iso320-f1p8_img-1420_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1518_nature_pink-flowers-and-bee_colorado_ip8plus_iso40-f2p8_img-2464_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1517_nature_bee-on-pink-flowers_colorado_ip8plus_iso20-f2p8_img-2463_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1521_nature_potted-tulips-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3547_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1520_nature_tulips-in-garden_notre-dame-versailles-france_ip15pro_iso80-f1p8_img-3545_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1525_nature_wildflowers-in-garden_colorado_ip13pro_iso50-f1p5_img-3861_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1524_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3841_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1526_nature_pink-flowers-garden_colorado_ip13pro_iso50-f1p5_img-4543_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1527_nature_mountain-wildflowers-landscape_stikine-region-canada_ip16pro_iso100-f1p8_img-4768_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1523_nature_yellow-flowers-garden_colorado_ip13pro_iso50-f1p5_img-3767_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1529_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5573_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1530_nature_whale-tail-ocean_ip13pro_iso32-f2p8_img-5574_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1532_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6194_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1531_nature_red-poppy-flowers_taos-new-mexico_ip17pro_iso80-f1p8_img-6189_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1533_nature_purple-water-lily_koyama-kamiuchikawaracho-kyoto-japan_ip13pro_iso125-f2p8_img-6205_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1534_nature_red-flowers-closeup_ketchikan-alaska_ip16pro_iso125-f1p8_img-6286_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1536_nature_purple-flowers-walkway_seward-alaska_ip16pro_iso80-f1p8_img-8763_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1535_nature_sea-turtle-underwater_ip13pro_iso32-f1p8_img-8579_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1537_nature_purple-flowers-closeup_seward-alaska_ip16pro_iso100-f1p8_img-8764_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1539_nature_legs-in-water_felipe-carrillo-puerto-mexico_ip13pro_iso32-f1p8_img-8809_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1541_nature_blue-wildflower-grass_snaefellsbaer-iceland_ip16pro_iso64-f1p8_img-9110_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1485_nature_sea-urchin-underwater_uchiura-koumi-numazu-japan_s23u_iso400-f1p7_20250308-121144_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1540_nature_purple-flowers-garden_belltown-seattle-washington_ip16pro_iso100-f1p8_img-9109_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1538_nature_boat-on-narrow-channel_muyil-chunyaxche-mexico_ip13pro_iso50-f1p5_img-8787_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1543_nature_water-lilies-pond_miyuki-beppu-japan_ip16pro_iso80-f1p8_img-9522_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1542_nature_orange-lily-flower_belltown-seattle-washington_ip16pro_iso80-f1p8_img-9149_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1544_nature_purple-water-lily-flower_miyuki-beppu-japan_ip16pro_iso64-f1p8_img-9550_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1546_nature_underground-cave-lake_playa-del-carmen-mexico_ip13pro_iso2000-f1p5_img-9608_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1548_nature_purple-blossom-branches_colorado_ip8plus_iso32-f2p8_img-9831_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1547_nature_orange-flowers-garden_colorado_ip16pro_iso80-f1p8_img-9652_5712x4284.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1603_food_salad-plate-fork_colorado_s21u_iso40-f1p8_20210801-190732_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1607_food_grilled-seafood-plate_s21u_iso1250-f1p8_20221210-191616_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1611_food_blue-geode-cake_s20_iso64-f1p8_20230715-143732_4032x3024.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1604_food_meat-and-fried-vegetables_l-eixample-barcelona-spain_s21u_iso640-f1p8_20220304-124452_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1615_food_savory-plated-dish_valladolid-mexico_s23u_iso250-f2p2_20230918-103053_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1613_food_peaches-in-box_colorado_s23u_iso250-f1p7_20230821-073156_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1617_food_ice-cream_s23u_iso64-f1p7_20231104-123933_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1618_food_fruit-platter-with-dip_colorado_s23u_iso250-f2p4_20231126-035155_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1623_food_breakfast_colorado_s23u_iso12-f1p7_20240507-145123_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1619_food_strawberries-and-blackberries_3rd-arrondissement-paris-france_s23u_iso500-f2p4_20240421-153750_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1620_food_plated-dessert-closeup_1st-arrondissement-paris-france_s23u_iso160-f2p2_20240426-140041_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1622_food_strawberry-layer-cake_colorado_s23u_iso80-f2p4_20240505-164658_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1621_food_dessert-on-plate_grindavik-iceland_s23u_iso40-f1p7_20240429-184401_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1625_food_bowl_colorado_s23u_iso500-f1p7_20240510-210653_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1626_food_chocolate-cake-dessert-plate_colorado_s23u_iso800-f2p4_20240510-221014_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1627_food_assorted-mochi-platter_colorado_s23u_iso500-f1p7_20240522-202407_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1628_food_french-toast_s23u_iso250-f1p7_20240907-133934_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1629_food_floral-tiered-cake_colorado_s23u_iso320-f1p7_20250202-141904_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1633_food_gourmet-plated-dish_uchiura-shigedera-numazu-japan_s23u_iso125-f1p7_20250307-182828-0_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1632_food_orange-juice-glass_uchiura-shigedera-numazu-japan_s23u_iso125-f2p4_20250307-182432_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1610_food_rice-bowl-vegetables_mapunapuna-honolulu-hawaii_s23u_iso50-f2p2_20230712-183013_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1638_food_sliced-fish-dish_colorado_s25u_iso800-f1p7_20250425-213810_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1634_food_breakfast-table-setting_uchiura-shigedera-numazu-japan_s23u_iso16-f1p7_20250308-091451_4000x3000.sdr.png	404
https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1600-lilith-food/1640_food_birthday-cake-table_colorado_ip16pro_iso125-f1p8_img-2666_5712x4284.sdr.png	404
